offer_id,customer_id,product_code,product_variant,offer_datetime,premium_offered,sales_source,sum_insured,coverage_hash
O-2024-0002835,100530,HOME,HomePlus,2024-08-19 15:48:38.000000,424.42,Agent,10740.03,1a4def975c40d93c10938b06f5df6565
O-2024-0000205,100449,TRAVEL,Europe,2024-08-19 19:47:36.000000,69.51,Phone,16970.11,ef5688cb3c61e133df0846656f73ac2b
O-2024-0000946-D01,100476,LIABILITY,Personal,2024-08-19 20:28:04.196267,224.56,Web,22080.4,204e9f62fdbc3abaf1bf6541c8553dfd
O-2024-0002055,100511,PET,Cat,2024-08-19 20:38:28.000000,106.98,Web,25033.09,92a9ec0936b2b8156698f26ad758270a
O-2024-0005895,100442,TRAVEL,Europe,2024-08-19 21:27:13.000000,19.63,Agent,40503.78,442f7cdb7c46ff14c53ef4333caece12
O-2024-0002983-D01,100388,HOME,HomeBasic,2024-08-19 22:07:05.965883,310.29,Web,2114.11,68e22cee3df0546a1536f246f778e66e
O-2024-0007812-D01,100552,HOME,HomePlus,2024-08-19 23:17:53.669137,395.85,Web,30753.0,15583a79b52e197148f2b41d86da6430
O-2024-0000632-D01,100264,LIABILITY,Personal,2024-08-20 00:09:24.743444,123.68,Web,5515.42,608498002cfd733636555b05956bc711
O-2024-0006118-D01,100666,LIABILITY,Personal,2024-08-20 01:07:15.686991,237.2,Web,37454.44,9a4d178aa612c32a69749f91673ef6cc
O-2024-0003639,100398,AUTO,MTPL,2024-08-20 05:20:50.000000,424.03,Phone,39230.35,b07c84774ee294067bf3065c21b3d00e
O-2024-0002206,100650,TRAVEL,Europe,2024-08-20 06:15:43.000000,45.77,Phone,2425.69,2aeb0ff801b426becdd0ddbe06f3a177
O-2024-0002206-D01,100650,TRAVEL,Europe,2024-08-20 08:32:40.066624,47.04,Phone,2425.69,2aeb0ff801b426becdd0ddbe06f3a177
O-2024-0007340,100970,TRAVEL,World,2024-08-20 09:20:19.000000,25.87,Web,25703.02,9298f0549f90f71d19fc89103ae7efc7
O-2024-0003361,100978,LIABILITY,Personal,2024-08-20 10:00:56.000000,192.05,Agent,21683.62,8b7f6428f3de7963d1582c7c99549426
O-2024-0000217,100464,AUTO,CASCO,2024-08-20 11:13:38.000000,371.25,Web,10660.43,40f0ba4f3937edc90b1385668b9df7c6
O-2024-0003639-D01,100398,AUTO,MTPL,2024-08-20 11:16:52.718342,421.84,Phone,39230.35,b07c84774ee294067bf3065c21b3d00e
O-2024-0005955,100222,AUTO,CASCO,2024-08-20 12:03:04.000000,294.0,Phone,1685.31,6577d55a4226864e853ace1cc353dcd2
O-2024-0002920,100338,HOME,HomeBasic,2024-08-20 12:39:01.000000,654.91,Agent,35653.51,f471232fb7cefaf4430375f675c56234
O-2024-0003168-D01,100342,PET,Dog,2024-08-20 14:33:52.389841,45.48,Phone,21260.26,f00fe4ccc1b8d9a18a75b8821a5bca67
O-2024-0005352,100005,AUTO,MTPL,2024-08-20 16:08:15.000000,77.4,Phone,11575.44,48aa8395645804c34f31ddd181015eaf
O-2024-0000312,100664,AUTO,CASCO,2024-08-20 18:15:32.000000,282.56,Web,13034.04,20bb15974ecc19676cf685063476b417
O-2024-0003846,100040,AUTO,MTPL,2024-08-20 21:27:33.000000,109.38,Web,15187.26,dce5f20c5e36c20758d39c1290ad55c4
O-2024-0000837,100415,AUTO,MTPL,2024-08-20 21:38:39.000000,122.6,Agent,11806.85,bd7e38973c6d37bc6619eafbef94e74d
O-2024-0003763,100581,AUTO,CASCO,2024-08-20 23:59:09.000000,398.09,Web,48487.98,4f28869de23a88efdc6ac67649389ff5
O-2024-0000534,100831,HOME,HomePlus,2024-08-21 00:03:07.000000,336.66,Agent,32058.35,2d4d7c3cc791e0942871616cfe3cd03b
O-2024-0001066,100964,AUTO,MTPL,2024-08-21 02:18:20.000000,367.3,Web,26896.04,99721ec339ec3335d22b954d836fa50b
O-2024-0006103,100360,AUTO,MTPL,2024-08-21 02:26:34.000000,286.79,Phone,41359.39,6f22a25c15daa4e2f0da86dd59081c11
O-2024-0003846-D01,100040,AUTO,MTPL,2024-08-21 03:23:59.868133,114.49,Web,15187.26,dce5f20c5e36c20758d39c1290ad55c4
O-2024-0002925,100065,AUTO,MTPL,2024-08-21 03:51:48.000000,203.81,Web,49089.77,ecddd14c8421816ea49d36d9ce30ecf3
O-2024-0002383,100023,PET,Dog,2024-08-21 04:11:50.000000,106.35,Agent,39467.52,d84e80b8fea18cdd03f58a3dac9dc694
O-2024-0007828,100704,LIABILITY,Personal,2024-08-21 08:26:54.000000,219.47,Phone,1242.05,deaabf2d1ea71c5c09b5f500602505df
O-2024-0001851,100506,PET,Cat,2024-08-21 08:31:52.000000,53.81,Agent,37263.83,adf165ec20949e1c6566e77a4eac51e2
O-2024-0003710-D01,100999,HOME,HomePlus,2024-08-21 11:28:09.554818,686.78,Web,33542.37,281f83e215d9e40972d1c5954443aea7
O-2024-0004952,100753,HOME,HomeBasic,2024-08-21 12:35:02.000000,245.5,Phone,40804.52,364a19bc6a9f4a5da9b4b77bb8c18948
O-2024-0006571,100199,AUTO,MTPL,2024-08-21 14:12:49.000000,122.45,Web,27405.49,42edbd65fec0d326d6a6431c81cb3125
O-2024-0001708,100630,HOME,HomePlus,2024-08-21 16:20:03.000000,333.76,Phone,42543.35,e4e7ee916ed0c2895f824d099c2cfe96
O-2024-0006571-D01,100199,AUTO,MTPL,2024-08-21 17:31:14.352842,123.04,Web,27405.49,42edbd65fec0d326d6a6431c81cb3125
O-2024-0002250,100895,AUTO,CASCO,2024-08-21 21:01:23.000000,65.48,Web,15499.86,0b512732b1c9cdae626b93675c7b1048
O-2024-0001365-D01,100904,PET,Cat,2024-08-21 21:39:17.081935,188.66,Web,12707.26,260ec7463b44eac3e5f7612b9b4f6efd
O-2024-0001198,100724,HOME,HomeBasic,2024-08-21 22:03:44.000000,677.57,Agent,13419.55,f6ae128350fc5d3415ffeb8d1bdd2502
O-2024-0000895,100836,TRAVEL,World,2024-08-21 22:37:53.000000,106.42,Web,13265.78,a63bdd6a8ab221a3e4dd2805ae401305
O-2024-0004242-D01,100348,AUTO,CASCO,2024-08-22 00:15:43.662367,178.26,Agent,1177.57,8c5c34500512902adaac8a045098f0a7
O-2024-0006929-D01,100746,LIABILITY,Personal,2024-08-22 00:19:29.101038,125.45,Web,48684.71,e1ee94d3c29eb914aca5eee383a070fa
O-2024-0002511,100335,TRAVEL,World,2024-08-22 00:21:19.000000,67.56,Phone,29383.31,495659f127e08f7acc543749285389cc
O-2024-0000212,100824,AUTO,CASCO,2024-08-22 01:37:12.000000,164.25,Web,32138.78,f776467a14dd257f80d6a16305b0fc07
O-2024-0002115-D01,100497,PET,Dog,2024-08-22 04:44:24.667668,119.01,Phone,38762.64,0e3964ba6b0a7d4a23367bdc67f247b4
O-2024-0007728,100161,TRAVEL,Europe,2024-08-22 05:10:27.000000,59.28,Phone,39979.24,3618bf0eae68ff69aed0f803e336855a
O-2024-0002055-D01,100511,PET,Cat,2024-08-22 07:14:32.206638,104.74,Web,25033.09,92a9ec0936b2b8156698f26ad758270a
O-2024-0001015,100669,AUTO,CASCO,2024-08-22 07:27:06.000000,149.67,Phone,37292.78,790d56cd135fac0d68ad2fcdbb31e31b
O-2024-0000212-D01,100824,AUTO,CASCO,2024-08-22 07:28:02.362453,164.73,Web,32138.78,f776467a14dd257f80d6a16305b0fc07
O-2024-0006210,100003,AUTO,MTPL,2024-08-22 07:31:36.000000,345.24,Web,13916.69,31fd9ba35c173f4e6f4bf0446233e9dd
O-2024-0007688,100866,HOME,HomePlus,2024-08-22 08:43:40.000000,429.66,Phone,28244.05,0c55178bfcb1a39ba0a6b2e08b7f5f1a
O-2024-0002511-D01,100335,TRAVEL,World,2024-08-22 09:49:20.562954,64.41,Phone,29383.31,495659f127e08f7acc543749285389cc
O-2024-0001118-D01,100432,AUTO,CASCO,2024-08-22 11:37:54.227978,208.18,Web,16879.89,0d59220831abfda7570103a3c01b0f00
O-2024-0000997,100552,LIABILITY,Personal,2024-08-22 20:27:45.000000,336.57,Phone,35262.72,421e06db1a50c32508c03d217f5de988
O-2024-0001781,100707,PET,Cat,2024-08-22 21:59:38.000000,75.37,Web,34085.56,92de9a3dc21e4c3b2f678e48de4c75c9
O-2024-0003149,100214,TRAVEL,World,2024-08-22 22:06:32.000000,51.92,Phone,33567.99,b03d5c2c3d0b7f53e96951a47474d940
O-2024-0000389,100217,HOME,HomePlus,2024-08-22 22:45:51.000000,408.49,Phone,42064.28,4c590be0ac5fc3594c50972f4d18462d
O-2024-0000389-D01,100217,HOME,HomePlus,2024-08-23 00:17:40.419459,428.47,Phone,42064.28,4c590be0ac5fc3594c50972f4d18462d
O-2024-0002149,100171,PET,Cat,2024-08-23 02:25:32.000000,91.89,Web,49066.08,d51889e50802b685ada8803cf9b8fec3
O-2024-0006088,100144,AUTO,MTPL,2024-08-23 05:12:56.000000,308.22,Agent,31770.2,a18776edb9fbcbecb56aa7b1bbddd728
O-2024-0003488,100881,LIABILITY,Personal,2024-08-23 07:16:58.000000,142.34,Phone,8105.92,84dca34ee9b2487a2ddf7d6e2faba5b3
O-2024-0001950,100985,TRAVEL,World,2024-08-23 08:11:14.000000,55.9,Phone,8554.85,dfaef2d6ee3b659829aeede807c6ab4b
O-2024-0002149-D01,100171,PET,Cat,2024-08-23 08:18:39.705489,95.35,Web,49066.08,d51889e50802b685ada8803cf9b8fec3
O-2024-0002149-D01,100171,PET,Cat,2024-08-23 10:01:34.726442,87.74,Web,49066.08,d51889e50802b685ada8803cf9b8fec3
O-2024-0006965,100943,TRAVEL,World,2024-08-23 11:17:36.000000,44.94,Web,1052.98,bf5d1598f0da6777b86daafbbd12c69d
O-2024-0004740,100787,TRAVEL,Europe,2024-08-23 11:17:36.000000,52.64,Web,19481.91,56fde44b3a0960d734878e86b941d2f5
O-2024-0004740-D01,100787,TRAVEL,Europe,2024-08-23 12:30:50.848752,52.63,Web,19481.91,56fde44b3a0960d734878e86b941d2f5
O-2024-0007179,100708,HOME,HomeBasic,2024-08-23 14:52:26.000000,793.79,Agent,18544.57,119c172292e8ab9ebed08798b0b3dcc0
O-2024-0003079,100024,PET,Cat,2024-08-23 16:22:02.000000,100.77,Web,46141.16,af672b436988dbcd7b85b9f5e3c8c85f
O-2024-0001821,100454,TRAVEL,World,2024-08-23 19:03:49.000000,44.31,Web,7647.63,09ba6623b77899f48fdb481e51481f27
O-2024-0000109-D01,100286,AUTO,CASCO,2024-08-23 19:40:57.331276,302.47,Web,18545.21,590a297622872e76ce704e46def554af
O-2024-0002226-D01,100643,PET,Dog,2024-08-23 20:27:01.149040,110.6,Web,31248.65,1c194c0b13de18b7befd752e5cc2fe8b
O-2024-0004192,100972,TRAVEL,Europe,2024-08-23 20:38:49.000000,50.61,Agent,1181.82,0683249d44b7acf427de689b7ab65079
O-2024-0002392,100251,LIABILITY,Personal,2024-08-23 22:45:14.000000,117.24,Phone,32580.66,5568ac6d8343affcdcd69db05bfd99d4
O-2024-0006506,100790,LIABILITY,Personal,2024-08-24 00:25:55.000000,192.25,Agent,42803.17,1c6110177783a77a8cc9252ee43bf130
O-2024-0003886,100200,TRAVEL,Europe,2024-08-24 03:18:05.000000,77.79,Phone,38109.44,e68752398166a14d227e9666cc783f61
O-2024-0000860,100276,AUTO,CASCO,2024-08-24 03:49:04.000000,75.5,Agent,33853.81,dccabe4a9f3a8a4f168682998d92fbed
O-2024-0000311-D01,100767,AUTO,CASCO,2024-08-24 04:22:43.990099,167.78,Phone,36732.02,a7b3fa450980f6f0b578e785fcbf1dfe
O-2024-0001319,100676,AUTO,MTPL,2024-08-24 06:35:27.000000,192.99,Phone,6425.07,3ff14f15a986b21378a03f0c7a3c2429
O-2024-0003639-D01,100398,AUTO,MTPL,2024-08-24 07:00:11.146549,418.96,Phone,39230.35,b07c84774ee294067bf3065c21b3d00e
O-2024-0006506-D01,100790,LIABILITY,Personal,2024-08-24 07:45:21.208772,191.55,Agent,42803.17,1c6110177783a77a8cc9252ee43bf130
O-2024-0007671,100390,LIABILITY,Personal,2024-08-24 08:55:31.000000,112.21,Phone,4585.36,6e01d560801bf76c7068e9109bb66a22
O-2024-0002328,100798,AUTO,CASCO,2024-08-24 08:58:21.000000,134.9,Agent,4351.41,488c12e96e23a0c47490ecafdf2b4c4c
O-2024-0006088-D01,100144,AUTO,MTPL,2024-08-24 09:30:53.472007,314.81,Agent,31770.2,a18776edb9fbcbecb56aa7b1bbddd728
O-2024-0003890-D01,100271,TRAVEL,Europe,2024-08-24 10:31:40.484903,22.4,Web,17613.32,08be6f7c9fa198316fb014e35b1d2f42
O-2024-0007858,100937,LIABILITY,Personal,2024-08-24 10:48:14.000000,257.32,Phone,19017.36,f1507dedea64724d2bad580ea0839f44
O-2024-0003103,100930,PET,Cat,2024-08-24 11:42:10.000000,110.76,Phone,10396.81,24fc8dea135901a7f9606e36da8e2f85
O-2024-0007119,100113,AUTO,CASCO,2024-08-24 13:11:20.000000,135.23,Phone,18356.89,e11a7242e68bdbd3cd0e6893f28adac1
O-2024-0005096,100443,LIABILITY,Personal,2024-08-24 13:47:22.000000,128.67,Agent,34834.66,dc453b73fd18612eed6525d5ce6f8784
O-2024-0003737,100200,HOME,HomeBasic,2024-08-24 13:54:58.000000,504.71,Web,19053.1,53a2ba4a6dc952de73e92398a742c02c
O-2024-0004802,100136,HOME,HomePlus,2024-08-24 14:16:00.000000,237.5,Phone,31538.14,18f37968e5b8d837f29f6d235e4deb61
O-2024-0003738,100944,AUTO,CASCO,2024-08-24 17:32:22.000000,234.36,Phone,44630.18,809819f04445ae0000eaf1f604fe8006
O-2024-0006558,100575,TRAVEL,Europe,2024-08-24 18:15:06.000000,59.79,Phone,24934.8,6ccb3dd25c1fc007363f8a70b545a09d
O-2024-0003042,100605,TRAVEL,Europe,2024-08-24 19:23:32.000000,113.49,Web,25379.02,1079c6a39e10d5b182af85250927f5ab
O-2024-0006045-D01,100839,PET,Dog,2024-08-24 19:36:54.086904,144.4,Phone,19275.68,80e544a53c49c14cc3171d296423d764
O-2024-0007710,100726,AUTO,MTPL,2024-08-24 20:42:04.000000,412.22,Phone,49826.95,42dd64e31ee860162f1ca647d2d6c245
O-2024-0006697,100004,LIABILITY,Personal,2024-08-24 21:48:03.000000,120.95,Agent,19587.1,79db2a9c81221322a9dd3f48c131eaf5
O-2024-0006697-D01,100004,LIABILITY,Personal,2024-08-24 22:00:05.472775,122.29,Agent,19587.1,79db2a9c81221322a9dd3f48c131eaf5
O-2024-0004552,100256,TRAVEL,Europe,2024-08-25 03:49:56.000000,22.78,Agent,22459.31,e295b2ef9e980f900054ce6b1b54c734
O-2024-0005131,100928,AUTO,CASCO,2024-08-25 05:32:55.000000,723.06,Web,25382.11,c4e3b9287e461d5682808559a17bc97f
O-2024-0003992,100836,HOME,HomePlus,2024-08-25 05:43:40.000000,531.4,Web,36780.03,dde3654a249e6cb8ba5b778f74a14df2
O-2024-0007179-D01,100708,HOME,HomeBasic,2024-08-25 06:13:45.320040,770.33,Agent,18544.57,119c172292e8ab9ebed08798b0b3dcc0
O-2024-0005138,100163,LIABILITY,Personal,2024-08-25 07:00:32.000000,184.65,Web,5558.22,38b57efb431a269d7d8c10173614a877
O-2024-0003738-D01,100944,AUTO,CASCO,2024-08-25 07:05:43.955033,240.77,Phone,44630.18,809819f04445ae0000eaf1f604fe8006
O-2024-0006798,100447,HOME,HomeBasic,2024-08-25 07:28:12.000000,556.03,Agent,4001.67,651bc54bebe17aa12db972fe6331a8bf
O-2024-0001415,100111,TRAVEL,Europe,2024-08-25 08:49:34.000000,89.24,Agent,43515.3,cacf512d2afeb642c5b8bece7a6d54ba
O-2024-0002736,100783,PET,Cat,2024-08-25 09:03:53.000000,151.28,Agent,40624.01,3ac1a95ac2e04f5a28546150bf818d34
O-2024-0006558-D01,100575,TRAVEL,Europe,2024-08-25 09:26:29.469491,61.28,Phone,24934.8,6ccb3dd25c1fc007363f8a70b545a09d
O-2024-0007919,100385,PET,Dog,2024-08-25 12:04:20.000000,111.66,Phone,42724.39,fbbaf6bcb69f556fa6e505a67305a17f
O-2024-0003372,100042,HOME,HomePlus,2024-08-25 14:13:24.000000,249.67,Agent,49661.26,f452381c23a3a74d450d1023cc7cd128
O-2024-0003361-D01,100978,LIABILITY,Personal,2024-08-25 14:32:42.669482,182.74,Agent,21683.62,8b7f6428f3de7963d1582c7c99549426
O-2024-0003786,100292,LIABILITY,Personal,2024-08-25 14:33:04.000000,142.87,Agent,35442.0,0d7cf24e55bef2559a8de7f6b182a2ac
O-2024-0001415-D01,100111,TRAVEL,Europe,2024-08-25 16:49:50.993782,85.61,Agent,43515.3,cacf512d2afeb642c5b8bece7a6d54ba
O-2024-0004106,100287,HOME,HomeBasic,2024-08-25 18:28:27.000000,253.46,Agent,34164.77,6902ca0696391a90c07003b3979b3c41
O-2024-0005865,100736,PET,Dog,2024-08-25 19:57:46.000000,91.8,Agent,1168.79,f4e509366e7ea3084c3eb6b6ee22cdea
O-2024-0004131,100590,TRAVEL,World,2024-08-25 21:44:16.000000,36.06,Phone,47228.84,1dc8c2658f217277422f589cb413a518
O-2024-0007242,100732,LIABILITY,Personal,2024-08-25 22:48:14.000000,89.64,Phone,43129.83,c6d91b00599ef9a0548d4f9d0fe62eaa
O-2024-0003786-D01,100292,LIABILITY,Personal,2024-08-25 23:40:33.999974,135.87,Agent,35442.0,0d7cf24e55bef2559a8de7f6b182a2ac
O-2024-0005788,100527,TRAVEL,World,2024-08-26 00:29:21.000000,56.71,Agent,5444.12,39100154fee5ff1f7a4edd75ef1dd0ab
O-2024-0006038,100407,PET,Dog,2024-08-26 01:24:31.000000,52.3,Phone,3987.72,eda6d5fec9504b23f8a28c1ff386a537
O-2024-0006746,100516,PET,Cat,2024-08-26 02:14:00.000000,114.45,Agent,45285.03,31ab942da423bb8ccda41e85f6333895
O-2024-0005865-D01,100736,PET,Dog,2024-08-26 03:25:41.518080,92.68,Agent,1168.79,f4e509366e7ea3084c3eb6b6ee22cdea
O-2024-0005967,100390,HOME,HomePlus,2024-08-26 03:39:08.000000,654.01,Agent,33426.19,2d1bbbbe6bf24597a02a48f82f3bb535
O-2024-0000895-D01,100836,TRAVEL,World,2024-08-26 04:10:00.233769,106.05,Web,13265.78,a63bdd6a8ab221a3e4dd2805ae401305
O-2024-0000060,100550,PET,Dog,2024-08-26 05:43:52.000000,146.97,Web,42838.77,5672868c387852abcf65f93f801db6ab
O-2024-0001825,100808,AUTO,CASCO,2024-08-26 06:54:21.000000,271.53,Phone,25773.6,98ed1530f4ad08502f98b8d3d9790bb3
O-2024-0000861,100040,TRAVEL,World,2024-08-26 14:03:42.000000,43.66,Web,32729.75,873f167db96a5582dc5e99c27629047b
O-2024-0000049,100181,TRAVEL,Europe,2024-08-26 15:20:30.000000,33.08,Phone,22156.1,94fc308ded642076e4fccb9c3f718160
O-2024-0000861-D01,100040,TRAVEL,World,2024-08-26 15:41:00.274494,42.99,Web,32729.75,873f167db96a5582dc5e99c27629047b
O-2024-0007503,100501,LIABILITY,Personal,2024-08-26 18:10:22.000000,134.48,Phone,5795.32,fa86be932cd1a1f75334a6a5246921ef
O-2024-0006210-D01,100003,AUTO,MTPL,2024-08-26 18:21:35.970213,336.1,Web,13916.69,31fd9ba35c173f4e6f4bf0446233e9dd
O-2024-0007939,100741,LIABILITY,Personal,2024-08-26 18:23:48.000000,52.8,Phone,42165.41,2a9fcb66a8fa5552c320cfeb46bde07a
O-2024-0007914,100812,PET,Cat,2024-08-26 18:55:12.000000,81.54,Web,33152.09,f66170e9417a8ba34a822bba1559fa9c
O-2024-0006184,100043,HOME,HomePlus,2024-08-26 19:24:41.000000,205.37,Web,32001.71,5ae7bb00f764a3cd286c116ce9c35e87
O-2024-0000601,100722,LIABILITY,Personal,2024-08-26 21:54:25.000000,228.99,Agent,36976.13,842dc4139d1a9315897b2354e196417c
O-2024-0000861-D01,100040,TRAVEL,World,2024-08-26 22:11:02.580573,42.28,Web,32729.75,873f167db96a5582dc5e99c27629047b
O-2024-0003439,100158,LIABILITY,Personal,2024-08-27 02:08:15.000000,178.01,Agent,25845.56,1135aa3e3b4a245cb8693cd9b7066493
O-2024-0001936-D01,100031,LIABILITY,Personal,2024-08-27 03:05:27.998355,189.64,Phone,48161.66,12024d6d58ae1ab52e72f4cf083b6715
O-2024-0007119-D01,100113,AUTO,CASCO,2024-08-27 03:31:34.333326,131.1,Phone,18356.89,e11a7242e68bdbd3cd0e6893f28adac1
O-2024-0004539,100483,PET,Dog,2024-08-27 03:46:33.000000,85.06,Phone,26934.03,7d8a641751b0a7d247a8429c1440a457
O-2024-0003886-D01,100200,TRAVEL,Europe,2024-08-27 05:15:05.866479,79.18,Phone,38109.44,e68752398166a14d227e9666cc783f61
O-2024-0001870,100100,HOME,HomePlus,2024-08-27 06:16:35.000000,588.03,Web,9154.63,38144fba1ce326c17d8d96aace514730
O-2024-0003175-D01,100441,HOME,HomePlus,2024-08-27 07:32:25.048518,351.39,Web,27591.62,8a94cf515fff519a763db66feb9193f0
O-2024-0001741,100670,TRAVEL,Europe,2024-08-27 07:52:24.000000,81.61,Phone,28675.44,4a2a96aa08a9a0748c337fdbfdeab1c9
O-2024-0007827,100687,PET,Dog,2024-08-27 10:27:49.000000,87.81,Phone,34602.45,b24744b4acae6eac1916c7df941a1e6b
O-2024-0007281,100843,PET,Dog,2024-08-27 10:28:49.000000,120.05,Phone,35311.51,134e3f839213b8dbaaaae41f47f9c257
O-2024-0005937,100800,LIABILITY,Personal,2024-08-27 10:40:21.000000,116.02,Web,11907.11,d3542e6ddee98a2d7808df191e5f29f1
O-2024-0004980,100346,LIABILITY,Personal,2024-08-27 12:05:31.000000,137.18,Agent,19169.14,7f6f8f81a07cd78fc33ca07d2ca23781
O-2024-0003372-D01,100042,HOME,HomePlus,2024-08-27 12:51:30.307236,251.21,Agent,49661.26,f452381c23a3a74d450d1023cc7cd128
O-2024-0001347,100772,LIABILITY,Personal,2024-08-27 13:27:13.000000,225.41,Web,19239.27,d7999852f3ece72be3a1be213e84ac33
O-2024-0004980-D01,100346,LIABILITY,Personal,2024-08-27 15:00:02.368562,137.44,Agent,19169.14,7f6f8f81a07cd78fc33ca07d2ca23781
O-2024-0007673,100468,AUTO,CASCO,2024-08-27 15:04:37.000000,660.45,Web,45121.5,83f571afdf0ba89eacdf14bdc810ab81
O-2024-0004801,100015,HOME,HomeBasic,2024-08-27 15:33:53.000000,304.07,Phone,41007.81,398c1c375c6b2d02c3ab4f1119b8d971
O-2024-0000803,100239,TRAVEL,Europe,2024-08-27 16:08:19.000000,57.05,Agent,41022.9,8ee58f19bc80f23f75bb2150c052aed6
O-2024-0001465,100116,HOME,HomeBasic,2024-08-27 16:16:56.000000,485.99,Phone,30677.81,8c741ac89e00388f40852444cbef4e39
O-2024-0006496,100783,TRAVEL,World,2024-08-27 16:26:56.000000,39.15,Phone,19426.73,00af863916ff6dedd1ee6bdf4bc6ea55
O-2024-0003737-D01,100200,HOME,HomeBasic,2024-08-27 16:39:50.551402,497.19,Web,19053.1,53a2ba4a6dc952de73e92398a742c02c
O-2024-0007671-D01,100390,LIABILITY,Personal,2024-08-27 19:21:20.916105,113.95,Phone,4585.36,6e01d560801bf76c7068e9109bb66a22
O-2024-0006319,100526,LIABILITY,Personal,2024-08-27 22:25:06.000000,254.63,Agent,29320.86,af2017f604b30a366eb0f8018373b11b
O-2024-0005788-D01,100527,TRAVEL,World,2024-08-28 02:08:02.405875,55.23,Agent,5444.12,39100154fee5ff1f7a4edd75ef1dd0ab
O-2024-0002514,100580,AUTO,MTPL,2024-08-28 02:13:57.000000,276.73,Web,16848.15,83327912676682cea10b95a67be9c9e4
O-2024-0006622,100499,TRAVEL,World,2024-08-28 03:20:11.000000,59.39,Agent,38640.45,969a80b45197f7edf25a7e82af6ef64a
O-2024-0007782,100046,TRAVEL,World,2024-08-28 08:09:09.000000,29.99,Phone,32391.96,b39c1605607611b9756550aa1588d2ce
O-2024-0002600,100256,PET,Dog,2024-08-28 09:27:57.000000,63.9,Web,39535.31,36a07b60f1d23364375012826c31c103
O-2024-0000490,100143,TRAVEL,Europe,2024-08-28 11:44:12.000000,48.61,Web,15641.44,7fb8df9946b193e29212ed8eafc9b6a4
O-2024-0005138-D01,100163,LIABILITY,Personal,2024-08-28 11:53:44.152803,184.13,Web,5558.22,38b57efb431a269d7d8c10173614a877
O-2024-0001500,100751,AUTO,MTPL,2024-08-28 12:49:38.000000,87.62,Phone,14472.3,555dd8d4beff2bb10ccbba0a27ac5edd
O-2024-0002631,100906,PET,Cat,2024-08-28 13:21:15.000000,56.33,Agent,31273.47,c706dbc37ad44ec1acfc291b583774ed
O-2024-0002163,100574,LIABILITY,Personal,2024-08-28 13:24:13.000000,163.93,Agent,7980.04,28fdaea0a265fe19e5ce398d9798c025
O-2024-0004351,100834,TRAVEL,World,2024-08-28 18:31:57.000000,92.51,Phone,35074.4,78fa26e05989d70872a75cfff828ebb2
O-2024-0001786,100977,PET,Cat,2024-08-28 20:34:02.000000,89.99,Agent,3863.71,8b881c483aa10bdc58f4dfed9dc5cd7d
O-2024-0005516,100708,LIABILITY,Personal,2024-08-28 22:10:17.000000,228.48,Web,34780.15,ad9f3f696b2b82316bb221b035c5551d
O-2024-0004351-D01,100834,TRAVEL,World,2024-08-28 22:19:46.002071,94.68,Phone,35074.4,78fa26e05989d70872a75cfff828ebb2
O-2024-0001236,100647,HOME,HomePlus,2024-08-29 00:18:17.000000,317.85,Agent,40770.31,3509c5b65fa27bb5ff2434b714c6c145
O-2024-0001500-D01,100751,AUTO,MTPL,2024-08-29 00:28:52.899607,92.0,Phone,14472.3,555dd8d4beff2bb10ccbba0a27ac5edd
O-2024-0006231,100749,AUTO,MTPL,2024-08-29 01:03:26.000000,153.81,Web,6338.3,ca06dea66de81b88991667a845d57e33
O-2024-0007801,100873,HOME,HomeBasic,2024-08-29 01:29:58.000000,271.89,Phone,2863.03,f2540224bdb819ad268f3080efd2b364
O-2024-0001314,100975,HOME,HomeBasic,2024-08-29 01:51:51.000000,586.67,Agent,7443.55,0a9851f9915759d613c8ca61cf184590
O-2024-0004802-D01,100136,HOME,HomePlus,2024-08-29 03:23:57.169365,246.82,Phone,31538.14,18f37968e5b8d837f29f6d235e4deb61
O-2024-0005421,100979,TRAVEL,World,2024-08-29 04:07:19.000000,48.73,Agent,25037.16,28414bf245341ae7e64a21a0b01d1660
O-2024-0000502,100314,HOME,HomePlus,2024-08-29 04:18:19.000000,337.57,Agent,8471.7,b7e498468b498bd839f1168bac75db6a
O-2024-0001236-D01,100647,HOME,HomePlus,2024-08-29 04:58:21.485707,315.39,Agent,40770.31,3509c5b65fa27bb5ff2434b714c6c145
O-2024-0006622-D01,100499,TRAVEL,World,2024-08-29 05:36:48.140986,57.36,Agent,38640.45,969a80b45197f7edf25a7e82af6ef64a
O-2024-0006462,100707,HOME,HomeBasic,2024-08-29 06:21:08.000000,265.94,Phone,32012.9,47598bc7abbda29b0f42743cefc17da0
O-2024-0000502-D01,100314,HOME,HomePlus,2024-08-29 06:34:03.708398,321.77,Agent,8471.7,b7e498468b498bd839f1168bac75db6a
O-2024-0004426,100967,LIABILITY,Personal,2024-08-29 07:56:23.000000,152.43,Agent,1907.7,034407d369d1f9d586fb450c4229ff8c
O-2024-0003343,100990,PET,Dog,2024-08-29 08:28:09.000000,93.63,Web,3344.18,dfb771c6c1d103331d16f60f63ab5d51
O-2024-0007801-D01,100873,HOME,HomeBasic,2024-08-29 08:56:06.691736,271.86,Phone,2863.03,f2540224bdb819ad268f3080efd2b364
O-2024-0001460,100736,PET,Dog,2024-08-29 09:04:23.000000,76.61,Agent,39096.13,f4e96f5b142685f4fd8b4d180736238c
